placeDcid,placeName,Date:Count_Person_WhiteAlone,Value:Count_Person_WhiteAlone,Source:Count_Person_WhiteAlone
geoId/32005,Douglas County,2022,41603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32007,Elko County,2022,38092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32009,Esmeralda County,2022,881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32011,Eureka County,2022,1469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32013,Humboldt County,2022,13091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32015,Lander County,2022,4858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32017,Lincoln County,2022,3808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32019,Lyon County,2022,46703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32021,Mineral County,2022,2965,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32023,Nye County,2022,39991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32027,Pershing County,2022,4880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32029,Storey County,2022,3433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32031,Washoe County,2022,330713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32033,White Pine County,2022,7161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/32510,Carson City,2022,43436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33001,Belknap County,2022,60430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33003,Carroll County,2022,48417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33005,Cheshire County,2022,71795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33007,Coos County,2022,29979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33009,Grafton County,2022,81662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33011,Hillsborough County,2022,358618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33013,Merrimack County,2022,141787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33015,Rockingham County,2022,290277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33017,Strafford County,2022,117587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33019,Sullivan County,2022,41042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34001,Atlantic County,2022,164950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34003,Bergen County,2022,593955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34005,Burlington County,2022,312451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34007,Camden County,2022,304112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34009,Cape May County,2022,83363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34011,Cumberland County,2022,86989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34013,Essex County,2022,302714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34015,Gloucester County,2022,237645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34017,Hudson County,2022,294600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34019,Hunterdon County,2022,110929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34021,Mercer County,2022,206314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34023,Middlesex County,2022,411593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34025,Monmouth County,2022,504819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34027,Morris County,2022,375503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34029,Ocean County,2022,555742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34031,Passaic County,2022,263234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34033,Salem County,2022,48862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34035,Somerset County,2022,198971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34037,Sussex County,2022,126564,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34039,Union County,2022,254904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/34041,Warren County,2022,90390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35001,Bernalillo County,2022,406649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35003,Catron County,2022,3228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35005,Chaves County,2022,44897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35006,Cibola County,2022,11620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35007,Colfax County,2022,9129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35009,Curry County,2022,29180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35011,De Baca County,2022,713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35013,Doña Ana County,2022,128908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35015,Eddy County,2022,43458,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35017,Grant County,2022,20006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35019,Guadalupe County,2022,2028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35021,Harding County,2022,341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35023,Hidalgo County,2022,2887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35025,Lea County,2022,45587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35027,Lincoln County,2022,15418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35028,Los Alamos County,2022,15140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35029,Luna County,2022,17075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35031,McKinley County,2022,7477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35033,Mora County,2022,2213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35035,Otero County,2022,43549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35037,Quay County,2022,6265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35039,Rio Arriba County,2022,14240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35041,Roosevelt County,2022,13580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35043,Sandoval County,2022,90123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35045,San Juan County,2022,54808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35047,San Miguel County,2022,15331,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35049,Santa Fe County,2022,104066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35051,Sierra County,2022,9020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35053,Socorro County,2022,10072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35055,Taos County,2022,22387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35057,Torrance County,2022,10047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35059,Union County,2022,2851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35061,Valencia County,2022,48321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36001,Albany County,2022,227136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36003,Allegany County,2022,44575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36005,Bronx County,2022,258727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36007,Broome County,2022,163872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36009,Cattaraugus County,2022,69289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36011,Cayuga County,2022,68242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36013,Chautauqua County,2022,113168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36015,Chemung County,2022,71833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36017,Chenango County,2022,44432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36019,Clinton County,2022,72093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36021,Columbia County,2022,52887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36023,Cortland County,2022,42782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36025,Delaware County,2022,41231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36027,Dutchess County,2022,217242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36029,Erie County,2022,717085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36031,Essex County,2022,34753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36033,Franklin County,2022,39855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36035,Fulton County,2022,48512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36037,Genesee County,2022,52954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36039,Greene County,2022,41433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36041,Hamilton County,2022,4706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36043,Herkimer County,2022,56310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36045,Jefferson County,2022,98846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36047,Brooklyn,2022,1082004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36049,Lewis County,2022,25428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36051,Livingston County,2022,56557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36053,Madison County,2022,62497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36055,Monroe County,2022,546529,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36057,Montgomery County,2022,41127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36059,Nassau County,2022,861432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36061,Manhattan,2022,842952,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36063,Niagara County,2022,180212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36065,Oneida County,2022,191180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36067,Onondaga County,2022,362589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36069,Ontario County,2022,101505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36071,Orange County,2022,269528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36073,Orleans County,2022,35018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36075,Oswego County,2022,110043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36077,Otsego County,2022,54377,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36079,Putnam County,2022,78451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36081,Queens County,2022,720630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36083,Rensselaer County,2022,133037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36085,Richmond County,2022,326334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36087,Rockland County,2022,225889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36089,St. Lawrence County,2022,100370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36091,Saratoga County,2022,213299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36093,Schenectady County,2022,114752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36095,Schoharie County,2022,27321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36097,Schuyler County,2022,16843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36099,Seneca County,2022,30133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36101,Steuben County,2022,87093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36103,Suffolk County,2022,1111855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36105,Sullivan County,2022,58757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36107,Tioga County,2022,45662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36109,Tompkins County,2022,80182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36111,Ulster County,2022,142478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36113,Warren County,2022,61373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36115,Washington County,2022,56445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36117,Wayne County,2022,81988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36119,Westchester County,2022,571908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36121,Wyoming County,2022,36228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36123,Yates County,2022,23683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37001,Alamance County,2022,112619,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37003,Alexander County,2022,32093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37005,Alleghany County,2022,10270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37007,Anson County,2022,10218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37009,Ashe County,2022,25585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37011,Avery County,2022,15773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37013,Beaufort County,2022,31510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
