placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold
geoId/35023,Hidalgo County,2022,975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35025,Lea County,2022,16829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35027,Lincoln County,2022,5552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35028,Los Alamos County,2022,5229,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35029,Luna County,2022,5190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35031,McKinley County,2022,15006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35033,Mora County,2022,1285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35035,Otero County,2022,14604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35037,Quay County,2022,1875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35039,Rio Arriba County,2022,8675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35041,Roosevelt County,2022,4219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35043,Sandoval County,2022,39850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35045,San Juan County,2022,28622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35047,San Miguel County,2022,6571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35049,Santa Fe County,2022,39258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35051,Sierra County,2022,2664,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35053,Socorro County,2022,3091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35055,Taos County,2022,7367,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35057,Torrance County,2022,3848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35059,Union County,2022,822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35061,Valencia County,2022,17335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36001,Albany County,2022,73068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36003,Allegany County,2022,10573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36005,Bronx County,2022,333571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36007,Broome County,2022,45883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36009,Cattaraugus County,2022,19798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36011,Cayuga County,2022,18716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36013,Chautauqua County,2022,31591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36015,Chemung County,2022,20599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36017,Chenango County,2022,12637,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36019,Clinton County,2022,19491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36021,Columbia County,2022,16403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36023,Cortland County,2022,11320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36025,Delaware County,2022,11226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36027,Dutchess County,2022,73835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36029,Erie County,2022,233370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36031,Essex County,2022,9538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36033,Franklin County,2022,11724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36035,Fulton County,2022,13918,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36037,Genesee County,2022,15044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36039,Greene County,2022,10961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36041,Hamilton County,2022,1158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36043,Herkimer County,2022,15235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36045,Jefferson County,2022,30093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36047,Brooklyn,2022,600177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36049,Lewis County,2022,7296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36051,Livingston County,2022,15076,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36053,Madison County,2022,16476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36055,Monroe County,2022,185871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36057,Montgomery County,2022,11352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36059,Nassau County,2022,350456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36061,Manhattan,2022,324614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36063,Niagara County,2022,55919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36065,Oneida County,2022,57638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36067,Onondaga County,2022,114297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36069,Ontario County,2022,29520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36071,Orange County,2022,95359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36073,Orleans County,2022,10468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36075,Oswego County,2022,30002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36077,Otsego County,2022,13767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36079,Putnam County,2022,26324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36081,Queens County,2022,548963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36083,Rensselaer County,2022,39627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36085,Richmond County,2022,123671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36087,Rockland County,2022,77708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36089,St. Lawrence County,2022,25084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36091,Saratoga County,2022,62923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36093,Schenectady County,2022,36998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36095,Schoharie County,2022,7681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36097,Schuyler County,2022,4587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36099,Seneca County,2022,7939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36101,Steuben County,2022,24711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36103,Suffolk County,2022,370459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36105,Sullivan County,2022,17842,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36107,Tioga County,2022,13486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36109,Tompkins County,2022,21506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36111,Ulster County,2022,42609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36113,Warren County,2022,17897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36115,Washington County,2022,14900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36117,Wayne County,2022,24503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36119,Westchester County,2022,251224,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36121,Wyoming County,2022,10538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36123,Yates County,2022,5780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37001,Alamance County,2022,43381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37003,Alexander County,2022,9734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37005,Alleghany County,2022,3204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37007,Anson County,2022,4830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37009,Ashe County,2022,8018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37011,Avery County,2022,4366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37013,Beaufort County,2022,12643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37015,Bertie County,2022,4264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37017,Bladen County,2022,6978,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37019,Brunswick County,2022,42588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37021,Buncombe County,2022,61183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37023,Burke County,2022,23945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37025,Cabarrus County,2022,56367,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37027,Caldwell County,2022,21467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37029,Camden County,2022,3074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37031,Carteret County,2022,19356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37033,Caswell County,2022,5916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37035,Catawba County,2022,43661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37037,Chatham County,2022,21725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37039,Cherokee County,2022,8039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37041,Chowan County,2022,4043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37043,Clay County,2022,2996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37045,Cleveland County,2022,24939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37047,Columbus County,2022,12171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37049,Craven County,2022,26837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37051,Cumberland County,2022,78624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37053,Currituck County,2022,8292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37055,Dare County,2022,10296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37057,Davidson County,2022,47007,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37059,Davie County,2022,11101,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37061,Duplin County,2022,13843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37063,Durham County,2022,75833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37065,Edgecombe County,2022,13168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37067,Forsyth County,2022,94493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37069,Franklin County,2022,19342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37071,Gaston County,2022,59412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37073,Gates County,2022,2683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37075,Graham County,2022,2012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37077,Granville County,2022,15252,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37079,Greene County,2022,4260,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37081,Guilford County,2022,132505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37083,Halifax County,2022,12850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37085,Harnett County,2022,32705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37087,Haywood County,2022,16874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37089,Henderson County,2022,33418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37091,Hertford County,2022,5091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37093,Hoke County,2022,11936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37095,Hyde County,2022,1326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37097,Iredell County,2022,51845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37099,Jackson County,2022,10141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37101,Johnston County,2022,57893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37103,Jones County,2022,2452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37105,Lee County,2022,16931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37107,Lenoir County,2022,13578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37109,Lincoln County,2022,25151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37111,McDowell County,2022,12736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37113,Macon County,2022,10507,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37115,Madison County,2022,5490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37117,Martin County,2022,5888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37119,Mecklenburg County,2022,264521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37121,Mitchell County,2022,4117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37123,Montgomery County,2022,6613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37125,Moore County,2022,27861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37127,Nash County,2022,24571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37129,New Hanover County,2022,55534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37131,Northampton County,2022,4607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
