placeDcid,placeName,Date:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Value:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Source:Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/20013,Brown County,2022,2180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20015,Butler County,2022,9919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20017,Chase County,2022,567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20019,Chautauqua County,2022,738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20021,Cherokee County,2022,3937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20023,Cheyenne County,2022,512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20025,Clark County,2022,324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20027,Clay County,2022,1732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20029,Cloud County,2022,1723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20031,Coffey County,2022,1635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20033,Comanche County,2022,363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20035,Cowley County,2022,5373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20037,Crawford County,2022,5891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20039,Decatur County,2022,596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20041,Dickinson County,2022,3653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20043,Doniphan County,2022,1453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20045,Douglas County,2022,11364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20047,Edwards County,2022,626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20049,Elk County,2022,520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20051,Ellis County,2022,4172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20053,Ellsworth County,2022,1341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20055,Finney County,2022,4002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20057,Ford County,2022,4426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20059,Franklin County,2022,5629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20061,Geary County,2022,4292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20063,Gove County,2022,653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20065,Graham County,2022,513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20067,Grant County,2022,1007,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20069,Gray County,2022,742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20071,Greeley County,2022,139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20073,Greenwood County,2022,1391,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20075,Hamilton County,2022,489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20077,Harper County,2022,1191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20079,Harvey County,2022,4680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20081,Haskell County,2022,509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20083,Hodgeman County,2022,283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20085,Jackson County,2022,2840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20087,Jefferson County,2022,4443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20089,Jewell County,2022,737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20091,Johnson County,2022,50727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20093,Kearny County,2022,774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20095,Kingman County,2022,1430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20097,Kiowa County,2022,398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20099,Labette County,2022,3262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20101,Lane County,2022,239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20103,Leavenworth County,2022,12883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20105,Lincoln County,2022,446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20107,Linn County,2022,2144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20109,Logan County,2022,477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20111,Lyon County,2022,5262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20113,McPherson County,2022,4278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20115,Marion County,2022,2213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20117,Marshall County,2022,2423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20119,Meade County,2022,532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20121,Miami County,2022,6675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20123,Mitchell County,2022,819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20125,Montgomery County,2022,5607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20127,Morris County,2022,1158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20129,Morton County,2022,626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20131,Nemaha County,2022,2217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20133,Neosho County,2022,2659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20135,Ness County,2022,611,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20137,Norton County,2022,934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20139,Osage County,2022,3684,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20141,Osborne County,2022,724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20143,Ottawa County,2022,1124,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20145,Pawnee County,2022,1278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20147,Phillips County,2022,1115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20149,Pottawatomie County,2022,3585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20151,Pratt County,2022,1362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20153,Rawlins County,2022,530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20155,Reno County,2022,10825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20157,Republic County,2022,949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20159,Rice County,2022,1606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20161,Riley County,2022,5249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20163,Rooks County,2022,966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20165,Rush County,2022,563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20167,Russell County,2022,1337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20169,Saline County,2022,9234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20171,Scott County,2022,679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20173,Sedgwick County,2022,71442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20175,Seward County,2022,2904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20177,Shawnee County,2022,30240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20179,Sheridan County,2022,517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20181,Sherman County,2022,929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20183,Smith County,2022,951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20185,Stafford County,2022,679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20187,Stanton County,2022,511,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20189,Stevens County,2022,697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20191,Sumner County,2022,4672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20193,Thomas County,2022,971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20195,Trego County,2022,627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20197,Wabaunsee County,2022,1660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20199,Wallace County,2022,273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20201,Washington County,2022,1368,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20203,Wichita County,2022,432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20205,Wilson County,2022,1743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20207,Woodson County,2022,715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20209,Wyandotte County,2022,28236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21001,Adair County,2022,3975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21003,Allen County,2022,4765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21005,Anderson County,2022,4746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21007,Ballard County,2022,1803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21009,Barren County,2022,10188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21011,Bath County,2022,2761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21013,Bell County,2022,5535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21015,Boone County,2022,22193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21017,Bourbon County,2022,3851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21019,Boyd County,2022,8947,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21021,Boyle County,2022,5695,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21023,Bracken County,2022,2161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21025,Breathitt County,2022,3253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21027,Breckinridge County,2022,4632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21029,Bullitt County,2022,19263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21031,Butler County,2022,3030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21033,Caldwell County,2022,2958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21035,Calloway County,2022,5950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21037,Campbell County,2022,14434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21039,Carlisle County,2022,1201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21041,Carroll County,2022,2381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21043,Carter County,2022,5770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21045,Casey County,2022,3612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21047,Christian County,2022,10668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21049,Clark County,2022,7852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21051,Clay County,2022,4241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21053,Clinton County,2022,2263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21055,Crittenden County,2022,2376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21057,Cumberland County,2022,1481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21059,Daviess County,2022,19412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21061,Edmonson County,2022,3068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21063,Elliott County,2022,1797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21065,Estill County,2022,3324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21067,Fayette County,2022,31844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21069,Fleming County,2022,3505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21071,Floyd County,2022,7953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21073,Franklin County,2022,8288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21075,Fulton County,2022,1470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21077,Gallatin County,2022,1974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21079,Garrard County,2022,3399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21081,Grant County,2022,5750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21083,Graves County,2022,8230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21085,Grayson County,2022,6324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21087,Green County,2022,2618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21089,Greenup County,2022,7833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21091,Hancock County,2022,2163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21093,Hardin County,2022,18222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21095,Harlan County,2022,5390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21097,Harrison County,2022,4596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21099,Hart County,2022,4451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21101,Henderson County,2022,9640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21103,Henry County,2022,3550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21105,Hickman County,2022,1029,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
