placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold,Date:Count_Household_MarriedCoupleFamilyHousehold,Value:Count_Household_MarriedCoupleFamilyHousehold,Source:Count_Household_MarriedCoupleFamilyHousehold,Date:Count_Household_NonfamilyHousehold,Value:Count_Household_NonfamilyHousehold,Source:Count_Household_NonfamilyHousehold,Date:Count_Household_OtherFamilyHousehold,Value:Count_Household_OtherFamilyHousehold,Source:Count_Household_OtherFamilyHousehold
geoId/48383,Reagan County,2022,898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48385,Real County,2022,716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,547,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,169,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48387,Red River County,2022,3096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,562,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48389,Reeves County,2022,2630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48391,Refugio County,2022,1432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48393,Roberts County,2022,213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48395,Robertson County,2022,4284,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48397,Rockwall County,2022,30522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4406,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48399,Runnels County,2022,2538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48401,Rusk County,2022,13013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48403,Sabine County,2022,3021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48405,San Augustine County,2022,2251,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48407,San Jacinto County,2022,7279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1616,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48409,San Patricio County,2022,17171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6749,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48411,San Saba County,2022,1333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48413,Schleicher County,2022,599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48415,Scurry County,2022,3734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1959,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48417,Shackelford County,2022,872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48419,Shelby County,2022,6535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48421,Sherman County,2022,602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,94,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48423,Smith County,2022,56016,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48425,Somervell County,2022,2647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48427,Starr County,2022,14539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48429,Stephens County,2022,2256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1664,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48431,Sterling County,2022,344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48433,Stonewall County,2022,315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,252,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48435,Sutton County,2022,845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48437,Swisher County,2022,1390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48439,Tarrant County,2022,513325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,372195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,241644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,141130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48441,Taylor County,2022,35347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48443,Terrell County,2022,223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48445,Terry County,2022,2818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48447,Throckmorton County,2022,337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48449,Titus County,2022,7829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48451,Tom Green County,2022,29322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48453,Travis County,2022,302407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,230415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,235702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48455,Trinity County,2022,3954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48457,Tyler County,2022,4640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48459,Upshur County,2022,10864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2745,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48461,Upton County,2022,927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48463,Uvalde County,2022,5992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48465,Val Verde County,2022,12058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48467,Van Zandt County,2022,16143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48469,Victoria County,2022,23137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48471,Walker County,2022,13561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48473,Waller County,2022,13392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4388,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48475,Ward County,2022,3225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48477,Washington County,2022,9131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5351,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48479,Webb County,2022,62267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48481,Wharton County,2022,10457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48483,Wheeler County,2022,1435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48485,Wichita County,2022,30544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48487,Wilbarger County,2022,2772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48489,Willacy County,2022,3971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48491,Williamson County,2022,163835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,132339,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48493,Wilson County,2022,14001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48495,Winkler County,2022,2052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48497,Wise County,2022,18457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48499,Wood County,2022,11973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48501,Yoakum County,2022,2070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48503,Young County,2022,4936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48505,Zapata County,2022,3135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48507,Zavala County,2022,2744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49001,Beaver County,2022,1888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49003,Box Elder County,2022,14204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49005,Cache County,2022,31746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9972,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49007,Carbon County,2022,5372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4377,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49009,Daggett County,2022,139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,96,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49011,Davis County,2022,88849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49013,Duchesne County,2022,4988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49015,Emery County,2022,2553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49017,Garfield County,2022,1369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49019,Grand County,2022,2521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49021,Iron County,2022,13390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5206,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49023,Juab County,2022,2956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49025,Kane County,2022,1917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,245,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49027,Millard County,2022,3264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,913,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49029,Morgan County,2022,3125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2810,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49031,Piute County,2022,359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49033,Rich County,2022,610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49035,Salt Lake County,2022,276845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,216023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49037,San Juan County,2022,3193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49039,Sanpete County,2022,6539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49041,Sevier County,2022,5660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49043,Summit County,2022,10214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
